Street,City,State,State_name,Zip_code,LON,LAT
N ROLLING RD,BALTIMORE,MD,Maryland,21244,-76.7584,39.3208
FREDERICK RD,CATONSVILLE,MD,Maryland,21228,-76.7178,39.2753
RITCHIE HWY,BROOKLYN,MD,Maryland,21225,-76.6137,39.2249
REISTERSTOWN RD,PIKESVILLE,MD,Maryland,21208,-76.7233,39.3749
REISTERSTOWN RD,PIKESVILLE,MD,Maryland,21208,-76.7217,39.373
REISTERSTOWN RD,OWINGS MILLS,MD,Maryland,21117,-76.7753,39.416
YORK RD,LUTHERVILLE,MD,Maryland,21093,-76.6171,39.4214
MERRITT BLVD,DUNDALK,MD,Maryland,21222,-76.5048,39.2774
BELAIR RD,BALTIMORE,MD,Maryland,21206,-76.5303,39.3551
E JOPPA RD,BALTIMORE,MD,Maryland,21286,-76.5663,39.3975
BELAIR RD,BALTIMORE,MD,Maryland,21236,-76.4897,39.3907
E JOPPA RD,BALTIMORE,MD,Maryland,21236,-76.482,39.3985
PHILADELPHIA RD,ROSEDALE,MD,Maryland,21237,-76.4624,39.3545
EASTERN BLVD,MIDDLE RIVER,MD,Maryland,21220,-76.4429,39.3274
SUNBURST HWY,CAMBRIDGE,MD,Maryland,21613,-76.0651,38.5615
OCEAN GTWY,EASTON,MD,Maryland,21601,-76.0598,38.7771
SUSSEX HWY,SEAFORD,DE,Delaware,19973,-75.5942,38.6532
N 6TH ST,DENTON,MD,Maryland,21629,-75.8206,38.8942
JOPPA FARM RD,JOPPA,MD,Maryland,21085,-76.3702,39.4222
JOPPA FARM RD,JOPPA,MD,Maryland,21085,-76.3694,39.4221
EDGEWOOD RD,EDGEWOOD,MD,Maryland,21040,-76.3061,39.4352
N CRESTVIEW SQ,CHESTERTOWN,MD,Maryland,21620,-76.0737,39.2318
WASHINGTON AVE,CHESTERTOWN,MD,Maryland,21620,-76.0709,39.2328
N DUPONT HWY,DOVER,DE,Delaware,19901,-75.5289,39.1812
N DUPONT BLVD,SMYRNA,DE,Delaware,19977,-75.6055,39.3041
STEPHEN DECATUR HWY,OCEAN CITY,MD,Maryland,21842,-75.1152,38.3325
PHILADELPHIA AVE,OCEAN CITY,MD,Maryland,21842,-75.0753,38.3566
REHOBOTH MALL BLVD,REHOBOTH BEACH,DE,Delaware,19971,-75.1322,38.7282
COASTAL HWY,REHOBOTH BEACH,DE,Delaware,19971,-75.13,38.7279
COASTAL HWY,OCEAN CITY,MD,Maryland,21842,-75.0544,38.4366
E LEBANON RD,DOVER,DE,Delaware,19901,-75.5115,39.1183
W RIO GRANDE AVE,WILDWOOD,NJ,New Jersey,8260,-74.8283,38.987
TILTON RD,EGG HARBOR TWP,NJ,New Jersey,8234,-74.56,39.3896
E WHITE HORSE PIKE,GALLOWAY,NJ,New Jersey,8205,-74.5207,39.4412
OLD TANEYTOWN RD,TANEYTOWN,MD,Maryland,21787,-77.1537,39.6471
JERMOR LN,WESTMINSTER,MD,Maryland,21157,-76.9766,39.5645
S CRANBERRY RD,WESTMINSTER,MD,Maryland,21157,-76.9795,39.5748
HANOVER PIKE,HAMPSTEAD,MD,Maryland,21074,-76.8456,39.5951
W KING ST,LITTLESTOWN,PA,Pennsylvania,17340,-77.1008,39.7418
CARLISLE ST,HANOVER,PA,Pennsylvania,17331,-76.9986,39.8216
BALTIMORE ST,HANOVER,PA,Pennsylvania,17331,-76.9619,39.7785
YORK RD,COCKEYSVILLE,MD,Maryland,21030,-76.6372,39.4625
NEWPORT DR,FOREST HILL,MD,Maryland,21050,-76.3838,39.5777
S MAIN ST,SHREWSBURY,PA,Pennsylvania,17361,-76.6777,39.7545
CAPE HORN RD,RED LION,PA,Pennsylvania,17356,-76.6312,39.9181
E HIGH ST,CARLISLE,PA,Pennsylvania,17013,-77.173,40.2006
CARLISLE RD,DOVER,PA,Pennsylvania,17315,-76.8209,39.983
SPORTING GREEN DR,MECHANICSBURG,PA,Pennsylvania,17050,-77.0285,40.2491
E SIMPSON ST,MECHANICSBURG,PA,Pennsylvania,17055,-76.9954,40.2148
HARTZDALE DR,CAMP HILL,PA,Pennsylvania,17011,-76.9259,40.2266
ERFORD RD,CAMP HILL,PA,Pennsylvania,17011,-76.9155,40.2568
SHERATON DR,NEW CUMBERLAND,PA,Pennsylvania,17070,-76.8775,40.2129
DERRY ST,HARRISBURG,PA,Pennsylvania,17111,-76.8078,40.2579
PAXTON ST,HARRISBURG,PA,Pennsylvania,17111,-76.8333,40.2543
N FRONT ST,HARRISBURG,PA,Pennsylvania,17110,-76.8996,40.3285
DEVONSHIRE RD,HARRISBURG,PA,Pennsylvania,17112,-76.8037,40.3052
LOUCKS RD,YORK,PA,Pennsylvania,17404,-76.7578,39.9787
MOUNT ROSE AVE,YORK,PA,Pennsylvania,17403,-76.7043,39.961
MOUNT ROSE AVE,YORK,PA,Pennsylvania,17402,-76.6812,39.9581
W HARRISBURG PIKE,MIDDLETOWN,PA,Pennsylvania,17057,-76.7713,40.202
N HANOVER ST,ELIZABETHTOWN,PA,Pennsylvania,17022,-76.6086,40.1642
LINDEN ST,COLUMBIA,PA,Pennsylvania,17512,-76.5076,40.0377
S CENTERVILLE RD,LANCASTER,PA,Pennsylvania,17603,-76.39,40.0402
S ANGLE ST,MT JOY,PA,Pennsylvania,17552,-76.5244,40.1079
E MAIN ST,HUMMELSTOWN,PA,Pennsylvania,17036,-76.6895,40.2684
N LONDONDERRY SQ,PALMYRA,PA,Pennsylvania,17078,-76.569,40.3203
CUMBERLAND ST,LEBANON,PA,Pennsylvania,17042,-76.4485,40.3385
E CUMBERLAND ST,LEBANON,PA,Pennsylvania,17042,-76.3981,40.3422
E CHURCHVILLE RD,BEL AIR,MD,Maryland,21014,-76.3249,39.5446
HANDLIR DR,BEL AIR,MD,Maryland,21015,-76.2553,39.4812
OHIO ST,HAVRE DE GRACE,MD,Maryland,21078,-76.1026,39.5532
JOSEPH BIGGS MEMORIAL HWY,NORTH EAST,MD,Maryland,21901,-75.9606,39.6412
S 3RD ST,OXFORD,PA,Pennsylvania,19363,-75.9799,39.783
E PULASKI HWY,ELKTON,MD,Maryland,21921,-75.8148,39.5977
PULASKI HWY,BEAR,DE,Delaware,19701,-75.7055,39.6109
CHRISTIANA RD,NEWARK,DE,Delaware,19713,-75.6797,39.6742
CHRISTIANA RD,NEWARK,DE,Delaware,19713,-75.6829,39.6758
BEAVER BROOK PLZ,NEW CASTLE,DE,Delaware,19720,-75.6249,39.6417
N DUPONT HWY,NEW CASTLE,DE,Delaware,19720,-75.6011,39.6678
KIRKWOOD HWY,WILMINGTON,DE,Delaware,19808,-75.6373,39.7348
WILLOW STREET PIKE N,WILLOW STREET,PA,Pennsylvania,17584,-76.2806,39.9836
MANHEIM PIKE,LANCASTER,PA,Pennsylvania,17601,-76.3343,40.0709
MANOR ST,LANCASTER,PA,Pennsylvania,17603,-76.3191,40.0321
OLD PHILADELPHIA PIKE,LANCASTER,PA,Pennsylvania,17602,-76.2681,40.0383
LINCOLN HWY E,LANCASTER,PA,Pennsylvania,17602,-76.2193,40.0268
CROSSWINDS DR,LITITZ,PA,Pennsylvania,17543,-76.305,40.1383
N READING RD,EPHRATA,PA,Pennsylvania,17522,-76.1764,40.1925
W MAIN ST,NEW HOLLAND,PA,Pennsylvania,17557,-76.1087,40.0958
W PENN AVE,WOMELSDORF,PA,Pennsylvania,19567,-76.1693,40.3604
PENN AVE,READING,PA,Pennsylvania,19609,-76.0042,40.3255
W LANCASTER AVE,READING,PA,Pennsylvania,19607,-75.9722,40.3042
POTTSVILLE PIKE,LEESPORT,PA,Pennsylvania,19533,-75.9523,40.4429
E LINCOLN HWY,COATESVILLE,PA,Pennsylvania,19320,-75.7903,39.9888
MOREVIEW BLVD,MORGANTOWN,PA,Pennsylvania,19543,-75.8969,40.1536
W LINCOLN HWY,EXTON,PA,Pennsylvania,19341,-75.6323,40.0274
E MARKET ST,WEST CHESTER,PA,Pennsylvania,19382,-75.5949,39.9637
NUTT RD,PHOENIXVILLE,PA,Pennsylvania,19460,-75.5182,40.1255
PERKIOMEN AVE,READING,PA,Pennsylvania,19606,-75.8676,40.3115
MADISON AVE,READING,PA,Pennsylvania,19605,-75.9273,40.3749
UPLAND SQ DR,POTTSTOWN,PA,Pennsylvania,19464,-75.6566,40.2675
E PHILADELPHIA AVE,GILBERTSVILLE,PA,Pennsylvania,19525,-75.6167,40.3234
SUSQUEHANNA TRL,SHAMOKIN DAM,PA,Pennsylvania,17876,-76.8129,40.8609
LUKE FIDLER RD,COAL TWP,PA,Pennsylvania,17866,-76.5398,40.7911
N DERR DR,LEWISBURG,PA,Pennsylvania,17837,-76.8924,40.9702
PINE ST,WILLIAMSPORT,PA,Pennsylvania,17701,-77.005,41.2436
E 3RD ST,WILLIAMSPORT,PA,Pennsylvania,17701,-76.97,41.2504
S LYCOMING MALL RD,MUNCY,PA,Pennsylvania,17756,-76.8348,41.2442
COLUMBIA BLVD,BLOOMSBURG,PA,Pennsylvania,17815,-76.436,41.0053
GORDON NAGLE TRL,POTTSVILLE,PA,Pennsylvania,17901,-76.2352,40.6724
N CLAUDE A LORD BLVD,POTTSVILLE,PA,Pennsylvania,17901,-76.1941,40.6872
N CLAUDE A LORD BLVD,POTTSVILLE,PA,Pennsylvania,17901,-76.1929,40.6852
WILDERNESS TRL,HAMBURG,PA,Pennsylvania,19526,-76.0041,40.5615
HAMILTON BLVD,ALLENTOWN,PA,Pennsylvania,18103,-75.5466,40.5689
HAMILTON BLVD,ALLENTOWN,PA,Pennsylvania,18103,-75.5244,40.5787
MAIN ST,FOGELSVILLE,PA,Pennsylvania,18051,-75.6274,40.5828
ROUTE 309,SCHNECKSVILLE,PA,Pennsylvania,18078,-75.6001,40.6569
BLAKESLEE BOULEVARD DR E,LEHIGHTON,PA,Pennsylvania,18235,-75.7117,40.8227
PO BOX BB,WALNUTPORT,PA,Pennsylvania,18088,-75.5673,40.7561
SUSQUEHANNA BLVD,WEST HAZLETON,PA,Pennsylvania,18202,-76.0072,40.9693
SANS SOUCI PKWY,HANOVER TWP,PA,Pennsylvania,18706,-75.9217,41.2322
KIDDER ST,WILKES BARRE,PA,Pennsylvania,18702,-75.8426,41.2503
S BLAKELY ST,DUNMORE,PA,Pennsylvania,18512,-75.634,41.4186
N BROADWAY,PENNSVILLE,NJ,New Jersey,8070,-75.5057,39.6693
CORNWELL DR,BRIDGETON,NJ,New Jersey,8302,-75.2128,39.461
VEALE RD,WILMINGTON,DE,Delaware,19810,-75.5049,39.7998
PENNELL RD,ASTON,PA,Pennsylvania,19014,-75.4269,39.8565
W BALTIMORE AVE,CLIFTON HEIGHTS,PA,Pennsylvania,19018,-75.3029,39.9272
DELSEA DR N,GLASSBORO,NJ,New Jersey,8028,-75.1154,39.722
ROWAN BLVD,GLASSBORO,NJ,New Jersey,8028,-75.1138,39.7062
MANTUA PIKE,WOODBURY,NJ,New Jersey,8096,-75.1591,39.8279
MACDADE BLVD,COLLINGDALE,PA,Pennsylvania,19023,-75.284,39.9088
ISLAND AVE,PHILADELPHIA,PA,Pennsylvania,19153,-75.2402,39.9027
W PASSYUNK AVE,PHILADELPHIA,PA,Pennsylvania,19145,-75.1861,39.9225
S FRONT ST,PHILADELPHIA,PA,Pennsylvania,19148,-75.1495,39.913
MARKET ST,PHILADELPHIA,PA,Pennsylvania,19104,-75.1824,39.9547
S MAIN RD,VINELAND,NJ,New Jersey,8360,-74.9992,39.4796
ROUTE 42,BLACKWOOD,NJ,New Jersey,8012,-75.0365,39.7344
STATE HWY 42,WASHINGTON TWP,NJ,New Jersey,7676,-75.037,39.7338
EGG HARBOR RD,SEWELL,NJ,New Jersey,8080,-75.0764,39.7483
BLACKWOOD CLEMENTON RD,CLEMENTON,NJ,New Jersey,8021,-75.0312,39.8033
N BLACK HORSE PIKE,MT EPHRAIM,NJ,New Jersey,8059,-75.0882,39.8881
S WHITE HORSE PIKE,MAGNOLIA,NJ,New Jersey,8049,-75.0264,39.8551
HADDONFIELD RD,CHERRY HILL,NJ,New Jersey,8002,-75.0305,39.9334
E ROUTE 70,MARLTON,NJ,New Jersey,8053,-74.8789,39.8947
PAOLI PLZ,PAOLI,PA,Pennsylvania,19301,-75.4852,40.0427
E LANCASTER AVE,BRYN MAWR,PA,Pennsylvania,19010,-75.3288,40.0263
W MAIN ST,NORRISTOWN,PA,Pennsylvania,19403,-75.3954,40.1471
S STATE RD,UPPER DARBY,PA,Pennsylvania,19082,-75.2872,39.9595
S 69TH ST,UPPER DARBY,PA,Pennsylvania,19082,-75.258,39.9559
S 40TH ST,PHILADELPHIA,PA,Pennsylvania,19104,-75.2021,39.9563
W CITY AVE,BALA CYNWYD,PA,Pennsylvania,19004,-75.2276,40.0007
W GIRARD AVE,PHILADELPHIA,PA,Pennsylvania,19123,-75.1514,39.971
CECIL B MOORE AVE,PHILADELPHIA,PA,Pennsylvania,19121,-75.1598,39.9791
N BROAD ST,PHILADELPHIA,PA,Pennsylvania,19132,-75.1539,39.9969
ARAMINGO AVE,PHILADELPHIA,PA,Pennsylvania,19125,-75.1194,39.9772
ARAMINGO AVE,PHILADELPHIA,PA,Pennsylvania,19134,-75.0986,39.9922
CASTOR AVE,PHILADELPHIA,PA,Pennsylvania,19124,-75.0969,40.0182
STENTON AVE,PHILADELPHIA,PA,Pennsylvania,19138,-75.1638,40.0586
ADAMS AVE,PHILADELPHIA,PA,Pennsylvania,19120,-75.1081,40.0366
66TH AVE,PHILADELPHIA,PA,Pennsylvania,19126,-75.1421,40.054
BETHLEHEM PIKE,FLOURTOWN,PA,Pennsylvania,19031,-75.2131,40.1041
NORRISTOWN RD,AMBLER,PA,Pennsylvania,19002,-75.1839,40.1787
W STREET RD,WARMINSTER,PA,Pennsylvania,18974,-75.0928,40.2032
E RIDGE PIKE,ROYERSFORD,PA,Pennsylvania,19468,-75.496,40.2126
MAIN ST,HARLEYSVILLE,PA,Pennsylvania,19438,-75.3785,40.2721
ROUTE 113,SOUDERTON,PA,Pennsylvania,18964,-75.3107,40.3149
S WEST END BLVD,QUAKERTOWN,PA,Pennsylvania,18951,-75.3531,40.435
W MAIN ST,LANSDALE,PA,Pennsylvania,19446,-75.2942,40.2474
FRANKFORD AVE,PHILADELPHIA,PA,Pennsylvania,19135,-75.0539,40.0309
CASTOR AVE,PHILADELPHIA,PA,Pennsylvania,19152,-75.0556,40.0618
FRANKFORD AVE,PHILADELPHIA,PA,Pennsylvania,19136,-75.0261,40.0417
ROUTE 130,DELRAN,NJ,New Jersey,8075,-74.9483,40.0181
CENTERTON RD,MT LAUREL,NJ,New Jersey,8054,-74.9159,39.9701
BUSTLETON AVE,PHILADELPHIA,PA,Pennsylvania,19115,-75.0315,40.0933
E STREET RD,FEASTERVL TRVS,PA,Pennsylvania,19053,-75.0005,40.1496
FRANKLIN MILLS CIR,PHILADELPHIA,PA,Pennsylvania,19154,-74.962,40.0814
STREET RD,BENSALEM,PA,Pennsylvania,19020,-74.9499,40.1019
HIGH ST,MT HOLLY,NJ,New Jersey,8060,-74.7945,40.0049
COMMERCE CIR,BRISTOL,PA,Pennsylvania,19007,-74.8725,40.102
S OXFORD VALLEY RD,FAIRLESS HILLS,PA,Pennsylvania,19030,-74.8531,40.1723
SUMMIT SQUARE CTR,LANGHORNE,PA,Pennsylvania,19047,-74.9279,40.217
PLAZA BLVD,MORRISVILLE,PA,Pennsylvania,19067,-74.8015,40.2069
N OLDEN AVENUE EXT,EWING,NJ,New Jersey,8618,-74.7884,40.2527
US HIGHWAY 1,TRENTON,NJ,New Jersey,8648,-74.7264,40.2582
HIGHWAY 33,TRENTON,NJ,New Jersey,8619,-74.6796,40.2317
ROUTE 72 W,MANAHAWKIN,NJ,New Jersey,8050,-74.2743,39.7032
DOUGHBOY LOOP,FORT DIX,NJ,New Jersey,8640,-74.6257,40.0075
US HIGHWAY 1,NORTH BRUNSWICK,NJ,New Jersey,8902,-74.5,40.4458
US HIGHWAY 9,FREEHOLD,NJ,New Jersey,7728,-74.2943,40.2813
MATAWAN RD,MATAWAN,NJ,New Jersey,7747,-74.2508,40.4317
ROUTE 37 E,TOMS RIVER,NJ,New Jersey,8753,-74.1831,39.9627
BRICK BLVD,BRICK,NJ,New Jersey,8723,-74.1425,40.0406
US HIGHWAY 9,HOWELL,NJ,New Jersey,7731,-74.2243,40.1352
STATE ROUTE 35,MIDDLETOWN,NJ,New Jersey,7748,-74.1053,40.3964
CHESTNUT ST,EMMAUS,PA,Pennsylvania,18049,-75.5042,40.5297
LEHIGH ST,ALLENTOWN,PA,Pennsylvania,18103,-75.4905,40.5546
CHEW ST,ALLENTOWN,PA,Pennsylvania,18102,-75.4898,40.602
S 4TH ST,ALLENTOWN,PA,Pennsylvania,18103,-75.4578,40.5831
MAIN ST,CATASAUQUA,PA,Pennsylvania,18032,-75.4594,40.6443
PENNSYLVANIA AVE,ALLENTOWN,PA,Pennsylvania,18109,-75.4233,40.6355
UNION BLVD,ALLENTOWN,PA,Pennsylvania,18109,-75.4219,40.6258
EASTON AVE,BETHLEHEM,PA,Pennsylvania,18018,-75.3697,40.6308
FREEMANSBURG AVE,EASTON,PA,Pennsylvania,18045,-75.2474,40.6748
MEMORIAL PKWY,PHILLIPSBURG,NJ,New Jersey,8865,-75.1743,40.6977
S BROAD ST,NAZARETH,PA,Pennsylvania,18064,-75.3098,40.7332
ROUTE 209,BRODHEADSVILLE,PA,Pennsylvania,18322,-75.4025,40.9211
SIMPSON RD,COLUMBIA,NJ,New Jersey,7832,-75.097,40.9327
STATE ROUTE 57,HACKETTSTOWN,NJ,New Jersey,7840,-74.8358,40.82
US HIGHWAY 206,FLANDERS,NJ,New Jersey,7836,-74.7101,40.832
STERLING RD,MT POCONO,PA,Pennsylvania,18344,-75.3584,41.1269
N 9TH ST,STROUDSBURG,PA,Pennsylvania,18360,-75.2207,40.9884
ROUTE 611,BARTONSVILLE,PA,Pennsylvania,18321,-75.2964,41.018
N COURTLAND ST,EAST STROUDSBURG,PA,Pennsylvania,18301,-75.1838,41.006
WATER ST,NEWTON,NJ,New Jersey,7860,-74.748,41.0651
US HIGHWAY 206,HILLSBOROUGH,NJ,New Jersey,8844,-74.6456,40.5033
EASTON AVE,SOMERSET,NJ,New Jersey,8873,-74.4897,40.5181
PROMENADE BLVD,BRIDGEWATER,NJ,New Jersey,8807,-74.5533,40.5626
STELTON RD,SOUTH PLAINFIELD,NJ,New Jersey,7080,-74.4269,40.5468
STATE ROUTE 27,EDISON,NJ,New Jersey,8817,-74.3929,40.5221
ERNSTON RD,PARLIN,NJ,New Jersey,8859,-74.3138,40.4646
US HIGHWAY 9 N,WOODBRIDGE,NJ,New Jersey,7095,-74.2964,40.5362
U US,WOODBRIDGE,NJ,New Jersey,7095,-74.2872,40.5535
SOUTH AVE,PLAINFIELD,NJ,New Jersey,7062,-74.3998,40.6305
SPRINGFIELD AVE,BERKELEY HEIGHTS,NJ,New Jersey,7922,-74.4384,40.6856
W SAINT GEORGES AVE,LINDEN,NJ,New Jersey,7036,-74.2696,40.6324
US HIGHWAY 22 W,UNION,NJ,New Jersey,7083,-74.2959,40.6905
STUYVESANT AVE,UNION,NJ,New Jersey,7083,-74.2614,40.7052
SPEEDWELL AVE,MORRIS PLAINS,NJ,New Jersey,7950,-74.4815,40.8212
STATE ROUTE 10,LEDGEWOOD,NJ,New Jersey,7852,-74.6478,40.8737
S SALEM ST,RANDOLPH,NJ,New Jersey,7869,-74.5381,40.8773
STATE ROUTE 10,RANDOLPH,NJ,New Jersey,7869,-74.5386,40.8751
MOUNT HOPE AVE,ROCKAWAY,NJ,New Jersey,7866,-74.547,40.9082
STATE ROUTE 10,EAST HANOVER,NJ,New Jersey,7936,-74.3837,40.8095
SPRINGFIELD AVE,VAUXHALL,NJ,New Jersey,7088,-74.2859,40.7181
MAIN ST,WEST ORANGE,NJ,New Jersey,7052,-74.2347,40.7834
US HWY NO 46,MONTVILLE,NJ,New Jersey,7045,-74.3646,40.8975
MYRTLE AVE,BOONTON,NJ,New Jersey,7005,-74.3926,40.9114
US HIGHWAY 46,PINE BROOK,NJ,New Jersey,7058,-74.336,40.8589
US HIGHWAY 46,FAIRFIELD,NJ,New Jersey,7004,-74.2709,40.8896
KENNEDY BLVD,BAYONNE,NJ,New Jersey,7002,-74.1039,40.6917
EMPIRE BLVD,BROOKLYN,NY,New York,11225,-73.9576,40.6635
AVENUE D,BROOKLYN,NY,New York,11236,-73.9129,40.6456
ROCKAWAY PKWY,BROOKLYN,NY,New York,11236,-73.8881,40.6317
FLATLANDS AVE,BROOKLYN,NY,New York,11207,-73.891,40.6502
MYRTLE AVE,RIDGEWOOD,NY,New York,11385,-73.8965,40.7009
ATLANTIC AVE,OZONE PARK,NY,New York,11416,-73.8515,40.6862
CENTRAL AVE,NEWARK,NJ,New Jersey,7103,-74.1813,40.7452
JABEZ ST,NEWARK,NJ,New Jersey,7105,-74.1506,40.7217
KEARNY AVE,KEARNY,NJ,New Jersey,7032,-74.1532,40.758
BLOOMFIELD AVE,NEWARK,NJ,New Jersey,7107,-74.1842,40.7723
WASHINGTON AVE,BELLEVILLE,NJ,New Jersey,7109,-74.1453,40.8044
STATE RT 440,JERSEY CITY,NJ,New Jersey,7304,-74.0928,40.7209
KENNEDY BLVD,NORTH BERGEN,NJ,New Jersey,7047,-74.0345,40.7741
US HIGHWAY 46,WEST PATERSON,NJ,New Jersey,7424,-74.2169,40.8874
VAN HOUTEN AVE,CLIFTON,NJ,New Jersey,7013,-74.1559,40.8625
MONROE ST,PASSAIC,NJ,New Jersey,7055,-74.1281,40.8642
MARKET ST,PATERSON,NJ,New Jersey,7505,-74.1718,40.9163
US HIGHWAY 46 E,LODI,NJ,New Jersey,7644,-74.0729,40.8765
ESSEX ST,HACKENSACK,NJ,New Jersey,7601,-74.0472,40.878
MARKET ST,SADDLE BROOK,NJ,New Jersey,7663,-74.1028,40.8975
BROADWAY,FAIR LAWN,NJ,New Jersey,7410,-74.1084,40.9236
E 14TH ST,NEW YORK,NY,New York,10003,-73.9929,40.7353
2ND AVE,NEW YORK,NY,New York,10010,-73.9822,40.7366
8TH AVE,NEW YORK,NY,New York,10001,-73.9952,40.7492
PENN PLZ,NEW YORK,NY,New York,10121,-73.9932,40.7521
7TH AVE,NEW YORK,NY,New York,10019,-73.9827,40.761
BROADWAY,BROOKLYN,NY,New York,11211,-73.9618,40.7095
BERGENLINE AVE,WEST NEW YORK,NJ,New Jersey,7093,-74.0109,40.7964
E 116TH ST,NEW YORK,NY,New York,10029,-73.9405,40.7985
E 125TH ST,NEW YORK,NY,New York,10035,-73.9417,40.8062
FRESH POND RD,FLUSHING,NY,New York,11379,-73.9009,40.7137
QUEENS BLVD,REGO PARK,NY,New York,11374,-73.8623,40.7299
NORTHERN BLVD,WOODSIDE,NY,New York,11377,-73.9101,40.7529
ROOSEVELT AVE,FLUSHING,NY,New York,11354,-73.8296,40.76
NORTHERN BLVD,FLUSHING,NY,New York,11354,-73.8225,40.7648
WESTCHESTER AVE,BRONX,NY,New York,10455,-73.9109,40.816
US HIGHWAY 46,FORT LEE,NJ,New Jersey,7024,-73.9852,40.8536
S WASHINGTON AVE,BERGENFIELD,NJ,New Jersey,7621,-73.9973,40.9146
WESTCHESTER AVE,BRONX,NY,New York,10462,-73.8571,40.8337
EDSON AVE,BRONX,NY,New York,10469,-73.8339,40.8688
RAMAPO VALLEY RD,OAKLAND,NJ,New Jersey,7436,-74.2408,41.0255
MATTHEWS ST,GOSHEN,NY,New York,10924,-74.3387,41.3983
MATTHEWS ST,GOSHEN,NY,New York,10924,-74.3321,41.3948
STATE RT 17,RAMSEY,NJ,New Jersey,7446,-74.1301,41.0651
SPRING VALLEY MARKET PL,SPRING VALLEY,NY,New York,10977,-74.0239,41.1042
LIVINGSTON ST,NORTHVALE,NJ,New Jersey,7647,-73.9454,41.0148
CENTRAL PARK AVE,SCARSDALE,NY,New York,10583,-73.823,40.9895
CENTRAL PARK AVE,SCARSDALE,NY,New York,10583,-73.8215,40.9922
E RTE 59,NANUET,NY,New York,10954,-73.9945,41.0911
E ROUTE 59,NANUET,NY,New York,10954,-74.0015,41.095
S ROUTE 9W,WEST HAVERSTRAW,NY,New York,10993,-73.9838,41.2022
E MAIN ST,MOHEGAN LAKE,NY,New York,10547,-73.852,41.3239
WATER ST,CONNEAUT LAKE,PA,Pennsylvania,16316,-80.3035,41.6033
PARK AVENUE PLZ,MEADVILLE,PA,Pennsylvania,16335,-80.1605,41.6234
MEADVILLE ST,EDINBORO,PA,Pennsylvania,16412,-80.1311,41.8732
N MAIN ST,UNION CITY,PA,Pennsylvania,16438,-79.8453,41.9015
RIDGE RD,GIRARD,PA,Pennsylvania,16417,-80.3027,42.0092
STATE ST,CONNEAUT,OH,Ohio,44030,-80.5602,41.9437
ASBURY RD,ERIE,PA,Pennsylvania,16506,-80.1812,42.0735
PENINSULA DR,ERIE,PA,Pennsylvania,16505,-80.1446,42.0977
PEACH ST,ERIE,PA,Pennsylvania,16509,-80.0913,42.0801
E 38TH ST,ERIE,PA,Pennsylvania,16510,-80.0237,42.1178
DEPOT RD,ERIE,PA,Pennsylvania,16510,-79.9261,42.1405
BUFFALO RD,ERIE,PA,Pennsylvania,16510,-80.0033,42.1466
E CENTRAL AVE,TITUSVILLE,PA,Pennsylvania,16354,-79.668,41.6275
N CENTER ST,CORRY,PA,Pennsylvania,16407,-79.6417,41.9257
PENNSYLVANIA AVE E,WARREN,PA,Pennsylvania,16365,-79.1406,41.844
FAIRMOUNT AVE,JAMESTOWN,NY,New York,14701,-79.294,42.0975
FAIRMOUNT AVE WE,JAMESTOWN,NY,New York,14701,-79.294,42.0975
VINEYARD DR,DUNKIRK,NY,New York,14048,-79.3178,42.4587
BENNETT RD,FREDONIA,NY,New York,14063,-79.3092,42.4529
ERIE RD,DERBY,NY,New York,14047,-78.9876,42.6979
NIAGARA FALLS BLVD,NIAGARA FALLS,NY,New York,14304,-78.9754,43.0882
